topology,algorithm,algorithm_config_name,calls,load,seed,blocking_rate,average_security_exposure,average_num_recip_channels,average_security_cost
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,90,0.0,30.095238095238095,3.309693513898788,13.386949924127466
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,39,0.0,31.404761904761905,3.5988719309887194,13.486370157819225
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,39,0.342,12.833333333333334,1.7230046948356808,14.2
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,39,0.0,31.523809523809526,3.634704711347047,13.486370157819225
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,6,0.0,30.976190476190474,3.3434723171565275,13.351664254703328
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,6,0.36,11.80952380952381,1.5583657587548638,13.987915407854985
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,6,0.0,30.5,3.3598769651401232,13.351664254703328
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,7,0.0,29.404761904761905,3.0386840202458423,13.442546583850932
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,7,0.32,12.761904761904763,1.4633152173913044,13.814814814814815
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,7,0.0,28.928571428571427,3.027838033261027,13.442546583850932
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,30,0.0,29.904761904761905,3.223611111111111,13.53555219364599
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,30,0.32,13.380952380952381,1.5463659147869675,14.020527859237538
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,30,0.0,30.214285714285715,3.285416666666667,13.53555219364599
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,70,0.0,29.976190476190474,3.1332872928176796,13.454680534918277
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,70,0.355,11.785714285714286,1.690909090909091,14.264150943396226
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,70,0.0,30.404761904761905,3.162292817679558,13.454680534918277
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,92,0.0,30.61904761904762,3.213490959666203,13.54628224582701
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,92,0.327,12.261904761904763,1.527027027027027,14.021084337349398
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,92,0.0,30.738095238095237,3.2301808066759388,13.54628224582701
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,45,0.0,30.023809523809526,3.323855755894591,13.495495495495495
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,45,0.315,13.523809523809524,1.6195121951219513,14.008547008547009
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,45,0.0,29.904761904761905,3.2850208044382803,13.495495495495495
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,67,0.0,28.547619047619047,3.3414720452937012,13.384036144578314
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,67,0.298,13.214285714285714,1.9282380396732788,14.024590163934427
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,67,0.0,29.69047619047619,3.318117480537863,13.384036144578314
